region,subregion,country,area,country_area,date,confirmed_cases,deaths,recovered,population,lat,long,lat_long_flag,pop_flag,active,confirmed_cases_rate,deaths_rate,recovered_rate,active_rate,C_xs_T,devt_time
Europe,Eastern Europe,Czechia,,Czechia,28/03/2020,2631,11,11,10.708982,49.8175,15.473,1,1,2609,245.681615676,0.004180920,0.004180920,0.991638160,1,17 
Europe,Eastern Europe,Czechia,,Czechia,29/03/2020,2817,16,11,10.708982,49.8175,15.473,1,1,2790,263.050213363,0.005679801,0.003904863,0.990415335,1,18 
Europe,Eastern Europe,Czechia,,Czechia,30/03/2020,3001,23,25,10.708982,49.8175,15.473,1,1,2953,280.232051935,0.007664112,0.008330556,0.984005332,1,19 
Europe,Eastern Europe,Czechia,,Czechia,31/03/2020,3308,31,45,10.708982,49.8175,15.473,1,1,3232,308.899576075,0.009371221,0.013603386,0.977025393,1,20 
Europe,Eastern Europe,Czechia,,Czechia,01/04/2020,3508,39,61,10.708982,49.8175,15.473,1,1,3408,327.575487567,0.011117446,0.017388826,0.971493729,1,21 
Europe,Eastern Europe,Czechia,,Czechia,02/04/2020,3858,44,67,10.708982,49.8175,15.473,1,1,3747,360.258332678,0.011404873,0.017366511,0.971228616,1,22 
Europe,Eastern Europe,Czechia,,Czechia,03/04/2020,4091,53,72,10.708982,49.8175,15.473,1,1,3966,382.015769566,0.012955268,0.017599609,0.969445123,1,23 
Europe,Eastern Europe,Czechia,,Czechia,04/04/2020,4472,59,78,10.708982,49.8175,15.473,1,1,4335,417.593380958,0.013193202,0.017441860,0.969364937,1,24 
Europe,Eastern Europe,Czechia,,Czechia,05/04/2020,4587,67,96,10.708982,49.8175,15.473,1,1,4424,428.332030066,0.014606497,0.020928712,0.964464792,1,25 
Europe,Eastern Europe,Czechia,,Czechia,06/04/2020,4822,78,121,10.708982,49.8175,15.473,1,1,4623,450.276226069,0.016175861,0.025093322,0.958730817,1,26 
Europe,Eastern Europe,Czechia,,Czechia,07/04/2020,5017,88,172,10.708982,49.8175,15.473,1,1,4757,468.485239773,0.017540363,0.034283436,0.948176201,1,27 
Europe,Eastern Europe,Czechia,,Czechia,08/04/2020,5312,99,233,10.708982,49.8175,15.473,1,1,4980,496.032209224,0.018637048,0.043862952,0.937500000,1,28 
Europe,Eastern Europe,Czechia,,Czechia,09/04/2020,5569,112,301,10.708982,49.8175,15.473,1,1,5156,520.030755491,0.020111331,0.054049201,0.925839468,1,29 
Europe,Eastern Europe,Czechia,,Czechia,10/04/2020,5732,119,346,10.708982,49.8175,15.473,1,1,5267,535.251623357,0.020760642,0.060362875,0.918876483,1,30 
Europe,Eastern Europe,Czechia,,Czechia,11/04/2020,5831,129,411,10.708982,49.8175,15.473,1,1,5291,544.496199545,0.022123135,0.070485337,0.907391528,1,31 
Europe,Eastern Europe,Czechia,,Czechia,12/04/2020,5991,138,464,10.708982,49.8175,15.473,1,1,5389,559.436928739,0.023034552,0.077449508,0.899515941,1,32 
Europe,Eastern Europe,Czechia,,Czechia,13/04/2020,6059,143,519,10.708982,49.8175,15.473,1,1,5397,565.786738646,0.023601254,0.085657699,0.890741046,1,33 
Europe,Eastern Europe,Czechia,,Czechia,14/04/2020,6111,161,642,10.708982,49.8175,15.473,1,1,5308,570.642475634,0.026345934,0.105056456,0.868597611,1,34 
Europe,Eastern Europe,Czechia,,Czechia,15/04/2020,6216,166,819,10.708982,49.8175,15.473,1,1,5231,580.447329167,0.026705277,0.131756757,0.841537967,1,35 
Europe,Eastern Europe,Czechia,,Czechia,16/04/2020,6433,169,972,10.708982,49.8175,15.473,1,1,5292,600.710693136,0.026270791,0.151095912,0.822633297,1,36 
Europe,Eastern Europe,Czechia,,Czechia,17/04/2020,6549,173,1174,10.708982,49.8175,15.473,1,1,5202,611.542721801,0.026416247,0.179264010,0.794319743,1,37 
Europe,Eastern Europe,Czechia,,Czechia,18/04/2020,6606,181,1227,10.708982,49.8175,15.473,1,1,5198,616.865356576,0.027399334,0.185740236,0.786860430,1,38 
Europe,Eastern Europe,Czechia,,Czechia,19/04/2020,6746,186,1298,10.708982,49.8175,15.473,1,1,5262,629.938494621,0.027571894,0.192410317,0.780017788,1,39 
Europe,Eastern Europe,Czechia,,Czechia,20/04/2020,6900,194,1559,10.708982,49.8175,15.473,1,1,5147,644.318946469,0.028115942,0.225942029,0.745942029,1,40 
Europe,Eastern Europe,Czechia,,Czechia,21/04/2020,7033,201,1753,10.708982,49.8175,15.473,1,1,5079,656.738427612,0.028579554,0.249253519,0.722166927,1,41 
Europe,Eastern Europe,Czechia,,Czechia,22/04/2020,7132,208,1989,10.708982,49.8175,15.473,1,1,4935,665.983003800,0.029164330,0.278883904,0.691951767,1,42 
Europe,Eastern Europe,Czechia,,Czechia,23/04/2020,7187,210,2152,10.708982,49.8175,15.473,1,1,4825,671.118879460,0.029219424,0.299429526,0.671351051,1,43 
Europe,Eastern Europe,Czechia,,Czechia,24/04/2020,7273,214,2371,10.708982,49.8175,15.473,1,1,4688,679.149521402,0.029423897,0.326000275,0.644575828,1,44 
Europe,Eastern Europe,Czechia,,Czechia,25/04/2020,7352,218,2453,10.708982,49.8175,15.473,1,1,4681,686.526506441,0.029651795,0.333650707,0.636697497,1,45 
Europe,Eastern Europe,Czechia,,Czechia,26/04/2020,7404,220,2545,10.708982,49.8175,15.473,1,1,4639,691.382243429,0.029713668,0.343733117,0.626553214,1,46 
Europe,Eastern Europe,Czechia,,Czechia,27/04/2020,7445,223,2826,10.708982,49.8175,15.473,1,1,4396,695.210805285,0.029952989,0.379583613,0.590463398,1,47 
Europe,Eastern Europe,Czechia,,Czechia,28/04/2020,7504,227,2948,10.708982,49.8175,15.473,1,1,4329,700.720199175,0.030250533,0.392857143,0.576892324,1,48 
Europe,Eastern Europe,Czechia,,Czechia,29/04/2020,7579,227,3108,10.708982,49.8175,15.473,1,1,4244,707.723665984,0.029951181,0.410080486,0.559968334,1,49 
Europe,Eastern Europe,Czechia,,Czechia,30/04/2020,7682,236,3314,10.708982,49.8175,15.473,1,1,4132,717.341760403,0.030721166,0.431398073,0.537880760,1,50 
Europe,Eastern Europe,Czechia,,Czechia,01/05/2020,7737,240,3372,10.708982,49.8175,15.473,1,1,4125,722.477636063,0.031019775,0.435827840,0.533152385,1,51 
Europe,Eastern Europe,Czechia,,Czechia,02/05/2020,7755,245,3461,10.708982,49.8175,15.473,1,1,4049,724.158468097,0.031592521,0.446292714,0.522114765,1,52 
Europe,Eastern Europe,Czechia,,Czechia,03/05/2020,7781,248,3587,10.708982,49.8175,15.473,1,1,3946,726.586336591,0.031872510,0.460994731,0.507132759,1,53 
Europe,Eastern Europe,Czechia,,Czechia,04/05/2020,7819,252,3807,10.708982,49.8175,15.473,1,1,3760,730.134759775,0.032229185,0.486890907,0.480879908,1,54 
Europe,Eastern Europe,Czechia,,Czechia,05/05/2020,7896,257,4006,10.708982,49.8175,15.473,1,1,3633,737.324985699,0.032548126,0.507345491,0.460106383,1,55 
Europe,Eastern Europe,Czechia,,Czechia,06/05/2020,7974,262,4205,10.708982,49.8175,15.473,1,1,3507,744.608591181,0.032856785,0.527338851,0.439804364,1,56 
Europe,Eastern Europe,Czechia,,Czechia,07/05/2020,8031,270,4371,10.708982,49.8175,15.473,1,1,3390,749.931225956,0.033619724,0.544265969,0.422114307,1,57 
Europe,Eastern Europe,Czechia,,Czechia,08/05/2020,8077,273,4413,10.708982,49.8175,15.473,1,1,3391,754.226685599,0.033799678,0.546366225,0.419834097,1,58 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,11/03/2020,1,0,0,89.561404,-4.322447,15.307045,1,1,1,0.011165524,0.000000000,0.000000000,1.000000000,0,-47 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,12/03/2020,1,0,0,89.561404,-4.322447,15.307045,1,1,1,0.011165524,0.000000000,0.000000000,1.000000000,0,-46 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,13/03/2020,2,0,0,89.561404,-4.322447,15.307045,1,1,2,0.022331048,0.000000000,0.000000000,1.000000000,0,-45 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,14/03/2020,2,0,0,89.561404,-4.322447,15.307045,1,1,2,0.022331048,0.000000000,0.000000000,1.000000000,0,-44 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,15/03/2020,2,0,0,89.561404,-4.322447,15.307045,1,1,2,0.022331048,0.000000000,0.000000000,1.000000000,0,-43 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,16/03/2020,2,0,0,89.561404,-4.322447,15.307045,1,1,2,0.022331048,0.000000000,0.000000000,1.000000000,0,-42 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,17/03/2020,3,0,0,89.561404,-4.322447,15.307045,1,1,3,0.033496572,0.000000000,0.000000000,1.000000000,0,-41 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,18/03/2020,4,0,0,89.561404,-4.322447,15.307045,1,1,4,0.044662096,0.000000000,0.000000000,1.000000000,0,-40 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,19/03/2020,14,0,0,89.561404,-4.322447,15.307045,1,1,14,0.156317335,0.000000000,0.000000000,1.000000000,0,-39 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,20/03/2020,18,0,0,89.561404,-4.322447,15.307045,1,1,18,0.200979431,0.000000000,0.000000000,1.000000000,0,-38 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,21/03/2020,23,1,0,89.561404,-4.322447,15.307045,1,1,22,0.256807051,0.043478261,0.000000000,0.956521739,0,-37 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,22/03/2020,30,1,0,89.561404,-4.322447,15.307045,1,1,29,0.334965718,0.033333333,0.000000000,0.966666667,0,-36 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,23/03/2020,36,1,0,89.561404,-4.322447,15.307045,1,1,35,0.401958862,0.027777778,0.000000000,0.972222222,0,-35 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,24/03/2020,45,2,0,89.561404,-4.322447,15.307045,1,1,43,0.502448577,0.044444444,0.000000000,0.955555556,0,-34 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,25/03/2020,48,2,0,89.561404,-4.322447,15.307045,1,1,46,0.535945149,0.041666667,0.000000000,0.958333333,0,-33 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,26/03/2020,51,3,0,89.561404,-4.322447,15.307045,1,1,48,0.569441721,0.058823529,0.000000000,0.941176471,0,-32 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,27/03/2020,51,3,2,89.561404,-4.322447,15.307045,1,1,46,0.569441721,0.058823529,0.039215686,0.901960784,0,-31 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,28/03/2020,65,6,2,89.561404,-4.322447,15.307045,1,1,57,0.725759056,0.092307692,0.030769231,0.876923077,0,-30 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,29/03/2020,65,6,2,89.561404,-4.322447,15.307045,1,1,57,0.725759056,0.092307692,0.030769231,0.876923077,0,-29 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,30/03/2020,81,8,2,89.561404,-4.322447,15.307045,1,1,71,0.904407439,0.098765432,0.024691358,0.876543210,0,-28 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,31/03/2020,98,8,2,89.561404,-4.322447,15.307045,1,1,88,1.094221346,0.081632653,0.020408163,0.897959184,0,-27 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,01/04/2020,109,9,3,89.561404,-4.322447,15.307045,1,1,97,1.217042109,0.082568807,0.027522936,0.889908257,0,-26 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,02/04/2020,134,13,3,89.561404,-4.322447,15.307045,1,1,118,1.496180207,0.097014925,0.022388060,0.880597015,0,-25 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,03/04/2020,134,13,3,89.561404,-4.322447,15.307045,1,1,118,1.496180207,0.097014925,0.022388060,0.880597015,0,-24 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,04/04/2020,154,18,3,89.561404,-4.322447,15.307045,1,1,133,1.719490686,0.116883117,0.019480519,0.863636364,0,-23 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,05/04/2020,154,18,3,89.561404,-4.322447,15.307045,1,1,133,1.719490686,0.116883117,0.019480519,0.863636364,0,-22 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,06/04/2020,161,18,5,89.561404,-4.322447,15.307045,1,1,138,1.797649354,0.111801242,0.031055901,0.857142857,0,-21 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,07/04/2020,180,18,9,89.561404,-4.322447,15.307045,1,1,153,2.009794308,0.100000000,0.050000000,0.850000000,0,-20 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,08/04/2020,180,18,9,89.561404,-4.322447,15.307045,1,1,153,2.009794308,0.100000000,0.050000000,0.850000000,0,-19 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,09/04/2020,180,18,9,89.561404,-4.322447,15.307045,1,1,153,2.009794308,0.100000000,0.050000000,0.850000000,0,-18 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,10/04/2020,215,20,13,89.561404,-4.322447,15.307045,1,1,182,2.400587646,0.093023256,0.060465116,0.846511628,0,-17 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,11/04/2020,223,20,16,89.561404,-4.322447,15.307045,1,1,187,2.489911837,0.089686099,0.071748879,0.838565022,0,-16 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,12/04/2020,234,20,16,89.561404,-4.322447,15.307045,1,1,198,2.612732601,0.085470085,0.068376068,0.846153846,0,-15 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,13/04/2020,235,20,17,89.561404,-4.322447,15.307045,1,1,198,2.623898125,0.085106383,0.072340426,0.842553191,0,-14 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,14/04/2020,241,20,20,89.561404,-4.322447,15.307045,1,1,201,2.690891268,0.082987552,0.082987552,0.834024896,0,-13 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,15/04/2020,254,21,21,89.561404,-4.322447,15.307045,1,1,212,2.836043079,0.082677165,0.082677165,0.834645669,0,-12 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,16/04/2020,267,22,23,89.561404,-4.322447,15.307045,1,1,222,2.981194891,0.082397004,0.086142322,0.831460674,0,-11 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,17/04/2020,287,23,25,89.561404,-4.322447,15.307045,1,1,239,3.204505369,0.080139373,0.087108014,0.832752613,0,-10 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,18/04/2020,307,25,26,89.561404,-4.322447,15.307045,1,1,256,3.427815848,0.081433225,0.084690554,0.833876221,0,-9 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,19/04/2020,327,25,26,89.561404,-4.322447,15.307045,1,1,276,3.651126327,0.076452599,0.079510703,0.844036697,0,-8 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,20/04/2020,332,25,27,89.561404,-4.322447,15.307045,1,1,280,3.706953946,0.075301205,0.081325301,0.843373494,0,-7 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,21/04/2020,350,25,35,89.561404,-4.322447,15.307045,1,1,290,3.907933377,0.071428571,0.100000000,0.828571429,0,-6 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,22/04/2020,359,25,45,89.561404,-4.322447,15.307045,1,1,289,4.008423093,0.069637883,0.125348189,0.805013928,0,-5 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,23/04/2020,377,25,47,89.561404,-4.322447,15.307045,1,1,305,4.209402523,0.066312997,0.124668435,0.809018568,0,-4 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,24/04/2020,394,25,48,89.561404,-4.322447,15.307045,1,1,321,4.399216430,0.063451777,0.121827411,0.814720812,0,-3 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,25/04/2020,416,28,49,89.561404,-4.322447,15.307045,1,1,339,4.644857957,0.067307692,0.117788462,0.814903846,0,-2 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,26/04/2020,442,28,50,89.561404,-4.322447,15.307045,1,1,364,4.935161579,0.063348416,0.113122172,0.823529412,0,-1 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,27/04/2020,459,28,50,89.561404,-4.322447,15.307045,1,1,381,5.124975486,0.061002179,0.108932462,0.830065359,1,0 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,28/04/2020,471,30,56,89.561404,-4.322447,15.307045,1,1,385,5.258961773,0.063694268,0.118895966,0.817409766,1,1 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,29/04/2020,491,30,59,89.561404,-4.322447,15.307045,1,1,402,5.482272252,0.061099796,0.120162933,0.818737271,1,2 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,30/04/2020,572,31,73,89.561404,-4.322447,15.307045,1,1,468,6.386679691,0.054195804,0.127622378,0.818181818,1,3 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,01/05/2020,604,32,75,89.561404,-4.322447,15.307045,1,1,497,6.743976457,0.052980132,0.124172185,0.822847682,1,4 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,02/05/2020,674,33,75,89.561404,-4.322447,15.307045,1,1,566,7.525563132,0.048961424,0.111275964,0.839762611,1,5 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,03/05/2020,674,33,75,89.561404,-4.322447,15.307045,1,1,566,7.525563132,0.048961424,0.111275964,0.839762611,1,6 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,04/05/2020,682,34,80,89.561404,-4.322447,15.307045,1,1,568,7.614887324,0.049853372,0.117302053,0.832844575,1,7 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,05/05/2020,705,34,90,89.561404,-4.322447,15.307045,1,1,581,7.871694374,0.048226950,0.127659574,0.824113475,1,8 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,06/05/2020,797,35,92,89.561404,-4.322447,15.307045,1,1,670,8.898922576,0.043914680,0.115432873,0.840652447,1,9 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,07/05/2020,863,36,103,89.561404,-4.322447,15.307045,1,1,724,9.635847156,0.041714948,0.119351101,0.838933951,1,10 
Sub-Saharan Africa,Middle Africa,Dem Republic Congo,,Dem Republic Congo,08/05/2020,937,39,130,89.561404,-4.322447,15.307045,1,1,768,10.462095927,0.041622199,0.138740662,0.819637140,1,11 
Europe,Northern Europe,Denmark,,Denmark,27/02/2020,1,0,0,5.792203,56.2639,9.5018,1,1,1,0.172645883,0.000000000,0.000000000,1.000000000,0,-10 
Europe,Northern Europe,Denmark,,Denmark,28/02/2020,1,0,0,5.792203,56.2639,9.5018,1,1,1,0.172645883,0.000000000,0.000000000,1.000000000,0,-9 
Europe,Northern Europe,Denmark,,Denmark,29/02/2020,3,0,0,5.792203,56.2639,9.5018,1,1,3,0.517937648,0.000000000,0.000000000,1.000000000,0,-8 
Europe,Northern Europe,Denmark,,Denmark,01/03/2020,4,0,0,5.792203,56.2639,9.5018,1,1,4,0.690583531,0.000000000,0.000000000,1.000000000,0,-7 
Europe,Northern Europe,Denmark,,Denmark,02/03/2020,4,0,0,5.792203,56.2639,9.5018,1,1,4,0.690583531,0.000000000,0.000000000,1.000000000,0,-6 
Europe,Northern Europe,Denmark,,Denmark,03/03/2020,6,0,0,5.792203,56.2639,9.5018,1,1,6,1.035875296,0.000000000,0.000000000,1.000000000,0,-5 
Europe,Northern Europe,Denmark,,Denmark,04/03/2020,10,0,0,5.792203,56.2639,9.5018,1,1,10,1.726458827,0.000000000,0.000000000,1.000000000,0,-4 
Europe,Northern Europe,Denmark,,Denmark,05/03/2020,10,0,0,5.792203,56.2639,9.5018,1,1,10,1.726458827,0.000000000,0.000000000,1.000000000,0,-3 
Europe,Northern Europe,Denmark,,Denmark,06/03/2020,23,0,1,5.792203,56.2639,9.5018,1,1,22,3.970855303,0.000000000,0.043478261,0.956521739,0,-2 
Europe,Northern Europe,Denmark,,Denmark,07/03/2020,23,0,1,5.792203,56.2639,9.5018,1,1,22,3.970855303,0.000000000,0.043478261,0.956521739,0,-1 
Europe,Northern Europe,Denmark,,Denmark,08/03/2020,35,0,1,5.792203,56.2639,9.5018,1,1,34,6.042605896,0.000000000,0.028571429,0.971428571,1,0 
Europe,Northern Europe,Denmark,,Denmark,09/03/2020,90,0,1,5.792203,56.2639,9.5018,1,1,89,15.538129447,0.000000000,0.011111111,0.988888889,1,1 
Europe,Northern Europe,Denmark,,Denmark,10/03/2020,262,0,1,5.792203,56.2639,9.5018,1,1,261,45.233221280,0.000000000,0.003816794,0.996183206,1,2 
Europe,Northern Europe,Denmark,,Denmark,11/03/2020,442,0,1,5.792203,56.2639,9.5018,1,1,441,76.309480175,0.000000000,0.002262443,0.997737557,1,3 
Europe,Northern Europe,Denmark,,Denmark,12/03/2020,615,0,1,5.792203,56.2639,9.5018,1,1,614,106.177217891,0.000000000,0.001626016,0.998373984,1,4 
Europe,Northern Europe,Denmark,,Denmark,13/03/2020,801,0,1,5.792203,56.2639,9.5018,1,1,800,138.289352082,0.000000000,0.001248439,0.998751561,1,5 
Europe,Northern Europe,Denmark,,Denmark,14/03/2020,827,1,1,5.792203,56.2639,9.5018,1,1,825,142.778145034,0.001209190,0.001209190,0.997581620,1,6 
Europe,Northern Europe,Denmark,,Denmark,15/03/2020,875,2,1,5.792203,56.2639,9.5018,1,1,872,151.065147406,0.002285714,0.001142857,0.996571429,1,7 
Europe,Northern Europe,Denmark,,Denmark,16/03/2020,914,3,1,5.792203,56.2639,9.5018,1,1,910,157.798336833,0.003282276,0.001094092,0.995623632,1,8 
Europe,Northern Europe,Denmark,,Denmark,17/03/2020,1024,4,1,5.792203,56.2639,9.5018,1,1,1019,176.789383936,0.003906250,0.000976563,0.995117188,1,9 
Europe,Northern Europe,Denmark,,Denmark,18/03/2020,1057,4,1,5.792203,56.2639,9.5018,1,1,1052,182.486698066,0.003784295,0.000946074,0.995269631,1,10 
Europe,Northern Europe,Denmark,,Denmark,19/03/2020,1151,6,1,5.792203,56.2639,9.5018,1,1,1144,198.715411045,0.005212858,0.000868810,0.993918332,1,11 
Europe,Northern Europe,Denmark,,Denmark,20/03/2020,1255,9,1,5.792203,56.2639,9.5018,1,1,1245,216.670582851,0.007171315,0.000796813,0.992031873,1,12 
Europe,Northern Europe,Denmark,,Denmark,21/03/2020,1326,13,1,5.792203,56.2639,9.5018,1,1,1312,228.928440526,0.009803922,0.000754148,0.989441931,1,13 
Europe,Northern Europe,Denmark,,Denmark,22/03/2020,1395,13,1,5.792203,56.2639,9.5018,1,1,1381,240.841006436,0.009318996,0.000716846,0.989964158,1,14 
Europe,Northern Europe,Denmark,,Denmark,23/03/2020,1450,24,1,5.792203,56.2639,9.5018,1,1,1425,250.336529987,0.016551724,0.000689655,0.982758621,1,15 
Europe,Northern Europe,Denmark,,Denmark,24/03/2020,1591,32,1,5.792203,56.2639,9.5018,1,1,1558,274.679599455,0.020113136,0.000628536,0.979258328,1,16 
Europe,Northern Europe,Denmark,,Denmark,25/03/2020,1724,34,1,5.792203,56.2639,9.5018,1,1,1689,297.641501860,0.019721578,0.000580046,0.979698376,1,17 
Europe,Northern Europe,Denmark,,Denmark,26/03/2020,1877,41,1,5.792203,56.2639,9.5018,1,1,1835,324.056321921,0.021843367,0.000532765,0.977623868,1,18 
Europe,Northern Europe,Denmark,,Denmark,27/03/2020,2046,52,1,5.792203,56.2639,9.5018,1,1,1993,353.233476106,0.025415445,0.000488759,0.974095797,1,19 
Europe,Northern Europe,Denmark,,Denmark,28/03/2020,2201,65,1,5.792203,56.2639,9.5018,1,1,2135,379.993587932,0.029532031,0.000454339,0.970013630,1,20 
Europe,Northern Europe,Denmark,,Denmark,29/03/2020,2395,72,1,5.792203,56.2639,9.5018,1,1,2322,413.486889185,0.030062630,0.000417537,0.969519833,1,21 
Europe,Northern Europe,Denmark,,Denmark,30/03/2020,2577,77,1,5.792203,56.2639,9.5018,1,1,2499,444.908439846,0.029879705,0.000388048,0.969732247,1,22 
Europe,Northern Europe,Denmark,,Denmark,31/03/2020,2860,90,1,5.792203,56.2639,9.5018,1,1,2769,493.767224664,0.031468531,0.000349650,0.968181818,1,23 
Europe,Northern Europe,Denmark,,Denmark,01/04/2020,3107,104,894,5.792203,56.2639,9.5018,1,1,2109,536.410757703,0.033472803,0.287737367,0.678789829,1,24 
Europe,Northern Europe,Denmark,,Denmark,02/04/2020,3386,123,1089,5.792203,56.2639,9.5018,1,1,2174,584.578958990,0.036326048,0.321618429,0.642055523,1,25 
Europe,Northern Europe,Denmark,,Denmark,03/04/2020,3757,139,1193,5.792203,56.2639,9.5018,1,1,2425,648.630581490,0.036997604,0.317540591,0.645461805,1,26 
Europe,Northern Europe,Denmark,,Denmark,04/04/2020,4077,161,1283,5.792203,56.2639,9.5018,1,1,2633,703.877263970,0.039489821,0.314692176,0.645818003,1,27 
Europe,Northern Europe,Denmark,,Denmark,05/04/2020,4369,179,1327,5.792203,56.2639,9.5018,1,1,2863,754.289861733,0.040970474,0.303730831,0.655298695,1,28 
Europe,Northern Europe,Denmark,,Denmark,06/04/2020,4681,187,1378,5.792203,56.2639,9.5018,1,1,3116,808.155377151,0.039948729,0.294381542,0.665669729,1,29 
Europe,Northern Europe,Denmark,,Denmark,07/04/2020,5071,203,1491,5.792203,56.2639,9.5018,1,1,3377,875.487271423,0.040031552,0.294024847,0.665943601,1,30 
Europe,Northern Europe,Denmark,,Denmark,08/04/2020,5402,218,1621,5.792203,56.2639,9.5018,1,1,3563,932.633058613,0.040355424,0.300074047,0.659570529,1,31 
Europe,Northern Europe,Denmark,,Denmark,09/04/2020,5635,237,1736,5.792203,56.2639,9.5018,1,1,3662,972.859549294,0.042058563,0.308074534,0.649866903,1,32 
Europe,Northern Europe,Denmark,,Denmark,10/04/2020,5819,247,1773,5.792203,56.2639,9.5018,1,1,3799,1004.626391720,0.042447156,0.304691528,0.652861316,1,33 
Europe,Northern Europe,Denmark,,Denmark,11/04/2020,5996,260,1955,5.792203,56.2639,9.5018,1,1,3781,1035.184712967,0.043362241,0.326050700,0.630587058,1,34 
Europe,Northern Europe,Denmark,,Denmark,12/04/2020,6174,273,2123,5.792203,56.2639,9.5018,1,1,3778,1065.915680096,0.044217687,0.343861354,0.611920959,1,35 
